company1	company2	label
40606d4b-62f4-4465-87fc-5ac7bda6c77e::span:49:51	40606d4b-62f4-4465-87fc-5ac7bda6c77e::span:63:65	-1
45e4e5e6-c32b-42d4-8c3a-a9d33f33b78c::span:4:6	45e4e5e6-c32b-42d4-8c3a-a9d33f33b78c::span:8:13	1
45e4e5e6-c32b-42d4-8c3a-a9d33f33b78c::span:4:6	45e4e5e6-c32b-42d4-8c3a-a9d33f33b78c::span:160:165	1
45e4e5e6-c32b-42d4-8c3a-a9d33f33b78c::span:152:154	45e4e5e6-c32b-42d4-8c3a-a9d33f33b78c::span:8:13	1
45e4e5e6-c32b-42d4-8c3a-a9d33f33b78c::span:152:154	45e4e5e6-c32b-42d4-8c3a-a9d33f33b78c::span:160:165	1
45e4e5e6-c32b-42d4-8c3a-a9d33f33b78c::span:4:6	45e4e5e6-c32b-42d4-8c3a-a9d33f33b78c::span:152:154	-1
45e4e5e6-c32b-42d4-8c3a-a9d33f33b78c::span:8:13	45e4e5e6-c32b-42d4-8c3a-a9d33f33b78c::span:160:165	-1
762f7601-0e13-4932-825c-dc5714ee59b8::span:0:5	762f7601-0e13-4932-825c-dc5714ee59b8::span:11:13	1
c3db973d-80cf-4afb-b9ab-f9c21709823d::span:0:5	c3db973d-80cf-4afb-b9ab-f9c21709823d::span:78:80	1
c3db973d-80cf-4afb-b9ab-f9c21709823d::span:0:5	c3db973d-80cf-4afb-b9ab-f9c21709823d::span:156:158	1
c3db973d-80cf-4afb-b9ab-f9c21709823d::span:78:80	c3db973d-80cf-4afb-b9ab-f9c21709823d::span:156:158	-1
d2488618-ecfe-402f-9021-30c3c139940a::span:24:29	d2488618-ecfe-402f-9021-30c3c139940a::span:75:77	1
ee099c3a-256d-45dd-b44a-20b97e6f6c93::span:0:2	ee099c3a-256d-45dd-b44a-20b97e6f6c93::span:8:13	1
4d1447ba-4bc1-440a-a431-4a91b9c04d24::span:37:39	4d1447ba-4bc1-440a-a431-4a91b9c04d24::span:45:50	1
897f2a84-6265-42c9-9d57-b6093050d310::span:28:30	897f2a84-6265-42c9-9d57-b6093050d310::span:162:168	1
897f2a84-6265-42c9-9d57-b6093050d310::span:119:121	897f2a84-6265-42c9-9d57-b6093050d310::span:162:168	1
897f2a84-6265-42c9-9d57-b6093050d310::span:28:30	897f2a84-6265-42c9-9d57-b6093050d310::span:119:121	-1
30ce631c-7cd4-4974-99db-41ec39b8c36e::span:0:2	30ce631c-7cd4-4974-99db-41ec39b8c36e::span:8:13	1
9d126195-b5ec-462b-8ff9-0bea5b97ef9f::span:8:17	9d126195-b5ec-462b-8ff9-0bea5b97ef9f::span:31:39	-1
00d6d1d1-560e-4865-90fb-ab4c178a560a::span:357:366	00d6d1d1-560e-4865-90fb-ab4c178a560a::span:380:388	-1
40fdeb3e-582b-40a2-a435-643001c720a1::span:92:114	40fdeb3e-582b-40a2-a435-643001c720a1::span:117:119	-1
40fdeb3e-582b-40a2-a435-643001c720a1::span:92:114	40fdeb3e-582b-40a2-a435-643001c720a1::span:185:187	-1
40fdeb3e-582b-40a2-a435-643001c720a1::span:117:119	40fdeb3e-582b-40a2-a435-643001c720a1::span:185:187	-1
aec72065-42a9-41fd-9b2e-190132e12dc1::span:25:31	aec72065-42a9-41fd-9b2e-190132e12dc1::span:42:46	-1
3d1213ca-c944-47ce-8670-668199f2bba7::span:122:127	3d1213ca-c944-47ce-8670-668199f2bba7::span:203:209	1
3d1213ca-c944-47ce-8670-668199f2bba7::span:122:127	3d1213ca-c944-47ce-8670-668199f2bba7::span:68:73	1
3d1213ca-c944-47ce-8670-668199f2bba7::span:50:54	3d1213ca-c944-47ce-8670-668199f2bba7::span:203:209	1
3d1213ca-c944-47ce-8670-668199f2bba7::span:50:54	3d1213ca-c944-47ce-8670-668199f2bba7::span:68:73	1
3d1213ca-c944-47ce-8670-668199f2bba7::span:122:127	3d1213ca-c944-47ce-8670-668199f2bba7::span:50:54	-1
3d1213ca-c944-47ce-8670-668199f2bba7::span:203:209	3d1213ca-c944-47ce-8670-668199f2bba7::span:68:73	-1
2469af2d-5328-4115-969f-914dc16531a6::span:84:88	2469af2d-5328-4115-969f-914dc16531a6::span:175:180	1
2469af2d-5328-4115-969f-914dc16531a6::span:84:88	2469af2d-5328-4115-969f-914dc16531a6::span:250:255	1
2469af2d-5328-4115-969f-914dc16531a6::span:175:180	2469af2d-5328-4115-969f-914dc16531a6::span:250:255	-1
9120dd81-d64b-466a-a387-f22ad8f68b91::span:62:66	9120dd81-d64b-466a-a387-f22ad8f68b91::span:69:74	1
9120dd81-d64b-466a-a387-f22ad8f68b91::span:84:92	9120dd81-d64b-466a-a387-f22ad8f68b91::span:95:101	1
9120dd81-d64b-466a-a387-f22ad8f68b91::span:95:101	9120dd81-d64b-466a-a387-f22ad8f68b91::span:108:114	1
9120dd81-d64b-466a-a387-f22ad8f68b91::span:69:74	9120dd81-d64b-466a-a387-f22ad8f68b91::span:77:81	1
9120dd81-d64b-466a-a387-f22ad8f68b91::span:62:66	9120dd81-d64b-466a-a387-f22ad8f68b91::span:77:81	1
9120dd81-d64b-466a-a387-f22ad8f68b91::span:62:66	9120dd81-d64b-466a-a387-f22ad8f68b91::span:84:92	1
9120dd81-d64b-466a-a387-f22ad8f68b91::span:62:66	9120dd81-d64b-466a-a387-f22ad8f68b91::span:95:101	1
9120dd81-d64b-466a-a387-f22ad8f68b91::span:62:66	9120dd81-d64b-466a-a387-f22ad8f68b91::span:108:114	1
9120dd81-d64b-466a-a387-f22ad8f68b91::span:77:81	9120dd81-d64b-466a-a387-f22ad8f68b91::span:95:101	1
9120dd81-d64b-466a-a387-f22ad8f68b91::span:69:74	9120dd81-d64b-466a-a387-f22ad8f68b91::span:84:92	1
9120dd81-d64b-466a-a387-f22ad8f68b91::span:69:74	9120dd81-d64b-466a-a387-f22ad8f68b91::span:95:101	1
9120dd81-d64b-466a-a387-f22ad8f68b91::span:108:114	9120dd81-d64b-466a-a387-f22ad8f68b91::span:69:74	1
9120dd81-d64b-466a-a387-f22ad8f68b91::span:77:81	9120dd81-d64b-466a-a387-f22ad8f68b91::span:108:114	1
9120dd81-d64b-466a-a387-f22ad8f68b91::span:84:92	9120dd81-d64b-466a-a387-f22ad8f68b91::span:108:114	1
9d29302a-e90b-4431-ba4f-2f201dd1f831::span:13:17	9d29302a-e90b-4431-ba4f-2f201dd1f831::span:80:85	1
e074c3e7-c4bb-4317-a7ac-52a4a61ee733::span:100:105	e074c3e7-c4bb-4317-a7ac-52a4a61ee733::span:142:146	1
e074c3e7-c4bb-4317-a7ac-52a4a61ee733::span:152:157	e074c3e7-c4bb-4317-a7ac-52a4a61ee733::span:142:146	1
e074c3e7-c4bb-4317-a7ac-52a4a61ee733::span:100:105	e074c3e7-c4bb-4317-a7ac-52a4a61ee733::span:152:157	-1
dd4bc0a0-8642-4213-a526-0cd036e29ef0::span:54:62	dd4bc0a0-8642-4213-a526-0cd036e29ef0::span:212:218	-1
dd4bc0a0-8642-4213-a526-0cd036e29ef0::span:54:62	dd4bc0a0-8642-4213-a526-0cd036e29ef0::span:224:237	-1
dee576d2-9dcf-43bd-86f3-0195d7d36cff::span:597:614	dee576d2-9dcf-43bd-86f3-0195d7d36cff::span:631:639	-1
e1acf6fd-c19f-4c4e-9809-78956674187d::span:0:9	e1acf6fd-c19f-4c4e-9809-78956674187d::span:17:22	1
e1acf6fd-c19f-4c4e-9809-78956674187d::span:0:9	e1acf6fd-c19f-4c4e-9809-78956674187d::span:148:153	1
e1acf6fd-c19f-4c4e-9809-78956674187d::span:103:112	e1acf6fd-c19f-4c4e-9809-78956674187d::span:17:22	1
e1acf6fd-c19f-4c4e-9809-78956674187d::span:103:112	e1acf6fd-c19f-4c4e-9809-78956674187d::span:148:153	1
e1acf6fd-c19f-4c4e-9809-78956674187d::span:0:9	e1acf6fd-c19f-4c4e-9809-78956674187d::span:103:112	-1
e1acf6fd-c19f-4c4e-9809-78956674187d::span:17:22	e1acf6fd-c19f-4c4e-9809-78956674187d::span:148:153	-1
5aee9e3d-5078-4bf4-a0d1-2d6b9907ca9e::span:8:25	5aee9e3d-5078-4bf4-a0d1-2d6b9907ca9e::span:42:50	-1
45ffae91-343d-4964-90ac-bb110807cffa::span:46:55	45ffae91-343d-4964-90ac-bb110807cffa::span:172:177	1
cfb72535-76d7-445c-ad97-0d22962f092f::span:4:9	cfb72535-76d7-445c-ad97-0d22962f092f::span:222:231	1
cfb72535-76d7-445c-ad97-0d22962f092f::span:161:166	cfb72535-76d7-445c-ad97-0d22962f092f::span:222:231	1
cfb72535-76d7-445c-ad97-0d22962f092f::span:4:9	cfb72535-76d7-445c-ad97-0d22962f092f::span:161:166	-1
d295d1b1-13b9-483a-b396-8c2ebea3d90e::span:106:111	d295d1b1-13b9-483a-b396-8c2ebea3d90e::span:132:141	1
ae12ddd6-49bf-42e3-9810-f1fdf57d1547::span:37:42	ae12ddd6-49bf-42e3-9810-f1fdf57d1547::span:83:92	1
ae12ddd6-49bf-42e3-9810-f1fdf57d1547::span:68:73	ae12ddd6-49bf-42e3-9810-f1fdf57d1547::span:83:92	1
ae12ddd6-49bf-42e3-9810-f1fdf57d1547::span:216:221	ae12ddd6-49bf-42e3-9810-f1fdf57d1547::span:83:92	1
ae12ddd6-49bf-42e3-9810-f1fdf57d1547::span:37:42	ae12ddd6-49bf-42e3-9810-f1fdf57d1547::span:68:73	-1
ae12ddd6-49bf-42e3-9810-f1fdf57d1547::span:37:42	ae12ddd6-49bf-42e3-9810-f1fdf57d1547::span:216:221	-1
ae12ddd6-49bf-42e3-9810-f1fdf57d1547::span:68:73	ae12ddd6-49bf-42e3-9810-f1fdf57d1547::span:216:221	-1
7cca0885-a6f5-41f1-89a7-fecea8ebb1a0::span:95:113	7cca0885-a6f5-41f1-89a7-fecea8ebb1a0::span:116:118	-1
7cca0885-a6f5-41f1-89a7-fecea8ebb1a0::span:95:113	7cca0885-a6f5-41f1-89a7-fecea8ebb1a0::span:146:165	-1
7cca0885-a6f5-41f1-89a7-fecea8ebb1a0::span:72:78	7cca0885-a6f5-41f1-89a7-fecea8ebb1a0::span:95:113	-1
7cca0885-a6f5-41f1-89a7-fecea8ebb1a0::span:72:78	7cca0885-a6f5-41f1-89a7-fecea8ebb1a0::span:146:165	-1
12930324-b486-4eed-8c75-79d0281202a3::span:303:309	12930324-b486-4eed-8c75-79d0281202a3::span:361:374	-1
cfa5ac65-2a3a-47ce-8ba2-dc28959add95::span:34:39	cfa5ac65-2a3a-47ce-8ba2-dc28959add95::span:42:49	1
cfa5ac65-2a3a-47ce-8ba2-dc28959add95::span:34:39	cfa5ac65-2a3a-47ce-8ba2-dc28959add95::span:162:169	1
cfa5ac65-2a3a-47ce-8ba2-dc28959add95::span:34:39	cfa5ac65-2a3a-47ce-8ba2-dc28959add95::span:279:286	1
cfa5ac65-2a3a-47ce-8ba2-dc28959add95::span:34:39	cfa5ac65-2a3a-47ce-8ba2-dc28959add95::span:364:371	1
cfa5ac65-2a3a-47ce-8ba2-dc28959add95::span:154:159	cfa5ac65-2a3a-47ce-8ba2-dc28959add95::span:42:49	1
cfa5ac65-2a3a-47ce-8ba2-dc28959add95::span:154:159	cfa5ac65-2a3a-47ce-8ba2-dc28959add95::span:162:169	1
cfa5ac65-2a3a-47ce-8ba2-dc28959add95::span:154:159	cfa5ac65-2a3a-47ce-8ba2-dc28959add95::span:279:286	1
cfa5ac65-2a3a-47ce-8ba2-dc28959add95::span:154:159	cfa5ac65-2a3a-47ce-8ba2-dc28959add95::span:364:371	1
cfa5ac65-2a3a-47ce-8ba2-dc28959add95::span:271:276	cfa5ac65-2a3a-47ce-8ba2-dc28959add95::span:42:49	1
cfa5ac65-2a3a-47ce-8ba2-dc28959add95::span:271:276	cfa5ac65-2a3a-47ce-8ba2-dc28959add95::span:162:169	1
cfa5ac65-2a3a-47ce-8ba2-dc28959add95::span:271:276	cfa5ac65-2a3a-47ce-8ba2-dc28959add95::span:279:286	1
cfa5ac65-2a3a-47ce-8ba2-dc28959add95::span:271:276	cfa5ac65-2a3a-47ce-8ba2-dc28959add95::span:364:371	1
cfa5ac65-2a3a-47ce-8ba2-dc28959add95::span:356:361	cfa5ac65-2a3a-47ce-8ba2-dc28959add95::span:42:49	1
cfa5ac65-2a3a-47ce-8ba2-dc28959add95::span:356:361	cfa5ac65-2a3a-47ce-8ba2-dc28959add95::span:162:169	1
cfa5ac65-2a3a-47ce-8ba2-dc28959add95::span:356:361	cfa5ac65-2a3a-47ce-8ba2-dc28959add95::span:279:286	1
cfa5ac65-2a3a-47ce-8ba2-dc28959add95::span:356:361	cfa5ac65-2a3a-47ce-8ba2-dc28959add95::span:364:371	1
cfa5ac65-2a3a-47ce-8ba2-dc28959add95::span:34:39	cfa5ac65-2a3a-47ce-8ba2-dc28959add95::span:154:159	-1
cfa5ac65-2a3a-47ce-8ba2-dc28959add95::span:34:39	cfa5ac65-2a3a-47ce-8ba2-dc28959add95::span:271:276	-1
cfa5ac65-2a3a-47ce-8ba2-dc28959add95::span:34:39	cfa5ac65-2a3a-47ce-8ba2-dc28959add95::span:356:361	-1
cfa5ac65-2a3a-47ce-8ba2-dc28959add95::span:154:159	cfa5ac65-2a3a-47ce-8ba2-dc28959add95::span:271:276	-1
cfa5ac65-2a3a-47ce-8ba2-dc28959add95::span:154:159	cfa5ac65-2a3a-47ce-8ba2-dc28959add95::span:356:361	-1
cfa5ac65-2a3a-47ce-8ba2-dc28959add95::span:271:276	cfa5ac65-2a3a-47ce-8ba2-dc28959add95::span:356:361	-1
cfa5ac65-2a3a-47ce-8ba2-dc28959add95::span:42:49	cfa5ac65-2a3a-47ce-8ba2-dc28959add95::span:162:169	-1
cfa5ac65-2a3a-47ce-8ba2-dc28959add95::span:42:49	cfa5ac65-2a3a-47ce-8ba2-dc28959add95::span:279:286	-1
cfa5ac65-2a3a-47ce-8ba2-dc28959add95::span:42:49	cfa5ac65-2a3a-47ce-8ba2-dc28959add95::span:364:371	-1
cfa5ac65-2a3a-47ce-8ba2-dc28959add95::span:162:169	cfa5ac65-2a3a-47ce-8ba2-dc28959add95::span:279:286	-1
cfa5ac65-2a3a-47ce-8ba2-dc28959add95::span:162:169	cfa5ac65-2a3a-47ce-8ba2-dc28959add95::span:364:371	-1
cfa5ac65-2a3a-47ce-8ba2-dc28959add95::span:279:286	cfa5ac65-2a3a-47ce-8ba2-dc28959add95::span:364:371	-1
9fc15eef-8b66-4b2f-946f-0af45d8847ad::span:35:42	9fc15eef-8b66-4b2f-946f-0af45d8847ad::span:151:156	1
da31d489-aad8-4f03-9c9b-dc46f85023fa::span:8:13	da31d489-aad8-4f03-9c9b-dc46f85023fa::span:24:31	1
da31d489-aad8-4f03-9c9b-dc46f85023fa::span:8:13	da31d489-aad8-4f03-9c9b-dc46f85023fa::span:288:295	1
da31d489-aad8-4f03-9c9b-dc46f85023fa::span:390:395	da31d489-aad8-4f03-9c9b-dc46f85023fa::span:24:31	1
da31d489-aad8-4f03-9c9b-dc46f85023fa::span:390:395	da31d489-aad8-4f03-9c9b-dc46f85023fa::span:288:295	1
da31d489-aad8-4f03-9c9b-dc46f85023fa::span:411:416	da31d489-aad8-4f03-9c9b-dc46f85023fa::span:24:31	1
da31d489-aad8-4f03-9c9b-dc46f85023fa::span:411:416	da31d489-aad8-4f03-9c9b-dc46f85023fa::span:288:295	1
da31d489-aad8-4f03-9c9b-dc46f85023fa::span:8:13	da31d489-aad8-4f03-9c9b-dc46f85023fa::span:390:395	-1
da31d489-aad8-4f03-9c9b-dc46f85023fa::span:8:13	da31d489-aad8-4f03-9c9b-dc46f85023fa::span:411:416	-1
da31d489-aad8-4f03-9c9b-dc46f85023fa::span:390:395	da31d489-aad8-4f03-9c9b-dc46f85023fa::span:411:416	-1
da31d489-aad8-4f03-9c9b-dc46f85023fa::span:24:31	da31d489-aad8-4f03-9c9b-dc46f85023fa::span:288:295	-1
16ad020d-620d-45a9-aa86-e82a21ebfb7c::span:0:15	16ad020d-620d-45a9-aa86-e82a21ebfb7c::span:106:108	-1
16ad020d-620d-45a9-aa86-e82a21ebfb7c::span:0:15	16ad020d-620d-45a9-aa86-e82a21ebfb7c::span:111:118	-1
16ad020d-620d-45a9-aa86-e82a21ebfb7c::span:0:15	16ad020d-620d-45a9-aa86-e82a21ebfb7c::span:134:144	-1
bfe4f696-de3c-4d29-af5e-a6bca6926bf9::span:38:52	bfe4f696-de3c-4d29-af5e-a6bca6926bf9::span:99:105	-1
ad816af4-3632-48a7-89ed-a93303b240bf::span:143:148	ad816af4-3632-48a7-89ed-a93303b240bf::span:167:176	-1
ad816af4-3632-48a7-89ed-a93303b240bf::span:143:148	ad816af4-3632-48a7-89ed-a93303b240bf::span:179:184	-1
ad816af4-3632-48a7-89ed-a93303b240bf::span:143:148	ad816af4-3632-48a7-89ed-a93303b240bf::span:187:194	-1
ad816af4-3632-48a7-89ed-a93303b240bf::span:143:148	ad816af4-3632-48a7-89ed-a93303b240bf::span:197:202	-1
ad816af4-3632-48a7-89ed-a93303b240bf::span:143:148	ad816af4-3632-48a7-89ed-a93303b240bf::span:205:211	-1
ad816af4-3632-48a7-89ed-a93303b240bf::span:143:148	ad816af4-3632-48a7-89ed-a93303b240bf::span:214:223	-1
ad816af4-3632-48a7-89ed-a93303b240bf::span:143:148	ad816af4-3632-48a7-89ed-a93303b240bf::span:226:232	-1
ad816af4-3632-48a7-89ed-a93303b240bf::span:167:176	ad816af4-3632-48a7-89ed-a93303b240bf::span:179:184	-1
ad816af4-3632-48a7-89ed-a93303b240bf::span:167:176	ad816af4-3632-48a7-89ed-a93303b240bf::span:187:194	-1
ad816af4-3632-48a7-89ed-a93303b240bf::span:167:176	ad816af4-3632-48a7-89ed-a93303b240bf::span:197:202	-1
ad816af4-3632-48a7-89ed-a93303b240bf::span:167:176	ad816af4-3632-48a7-89ed-a93303b240bf::span:205:211	-1
ad816af4-3632-48a7-89ed-a93303b240bf::span:167:176	ad816af4-3632-48a7-89ed-a93303b240bf::span:226:232	-1
7fb408dc-688a-4304-b4e8-a1566ef764fe::span:0:7	7fb408dc-688a-4304-b4e8-a1566ef764fe::span:139:143	-1
7fb408dc-688a-4304-b4e8-a1566ef764fe::span:0:7	7fb408dc-688a-4304-b4e8-a1566ef764fe::span:148:156	-1
6669c3de-da22-4a0d-93dc-ad4d659b8ca7::span:72:79	6669c3de-da22-4a0d-93dc-ad4d659b8ca7::span:223:230	1
6669c3de-da22-4a0d-93dc-ad4d659b8ca7::span:72:79	6669c3de-da22-4a0d-93dc-ad4d659b8ca7::span:114:120	1
6669c3de-da22-4a0d-93dc-ad4d659b8ca7::span:72:79	6669c3de-da22-4a0d-93dc-ad4d659b8ca7::span:132:138	1
6669c3de-da22-4a0d-93dc-ad4d659b8ca7::span:223:230	6669c3de-da22-4a0d-93dc-ad4d659b8ca7::span:114:120	-1
6669c3de-da22-4a0d-93dc-ad4d659b8ca7::span:223:230	6669c3de-da22-4a0d-93dc-ad4d659b8ca7::span:132:138	-1
6669c3de-da22-4a0d-93dc-ad4d659b8ca7::span:114:120	6669c3de-da22-4a0d-93dc-ad4d659b8ca7::span:132:138	-1
5798cc62-dddf-4b2c-97ad-c46c6e1f8f0f::span:4:11	5798cc62-dddf-4b2c-97ad-c46c6e1f8f0f::span:33:39	1
5798cc62-dddf-4b2c-97ad-c46c6e1f8f0f::span:4:11	5798cc62-dddf-4b2c-97ad-c46c6e1f8f0f::span:66:72	1
5798cc62-dddf-4b2c-97ad-c46c6e1f8f0f::span:33:39	5798cc62-dddf-4b2c-97ad-c46c6e1f8f0f::span:66:72	-1
68649878-d59b-47fa-8d63-d211b02ccaae::span:116:123	68649878-d59b-47fa-8d63-d211b02ccaae::span:139:145	1
7260f43e-ab3e-47b3-825d-f0ad0af5b0c3::span:31:37	7260f43e-ab3e-47b3-825d-f0ad0af5b0c3::span:61:68	1
ab67ea62-7529-43d8-a330-a8bb88058503::span:26:32	ab67ea62-7529-43d8-a330-a8bb88058503::span:78:86	1
ab67ea62-7529-43d8-a330-a8bb88058503::span:142:148	ab67ea62-7529-43d8-a330-a8bb88058503::span:78:86	1
ab67ea62-7529-43d8-a330-a8bb88058503::span:26:32	ab67ea62-7529-43d8-a330-a8bb88058503::span:142:148	-1
9134d199-08e7-48cd-bcfa-b46ac136ddfb::span:4:11	9134d199-08e7-48cd-bcfa-b46ac136ddfb::span:17:23	1
5e172944-9dd1-4ae1-8228-ab83b132b3d1::span:0:7	5e172944-9dd1-4ae1-8228-ab83b132b3d1::span:13:19	1
5e172944-9dd1-4ae1-8228-ab83b132b3d1::span:0:7	5e172944-9dd1-4ae1-8228-ab83b132b3d1::span:156:162	1
5e172944-9dd1-4ae1-8228-ab83b132b3d1::span:86:93	5e172944-9dd1-4ae1-8228-ab83b132b3d1::span:13:19	1
5e172944-9dd1-4ae1-8228-ab83b132b3d1::span:86:93	5e172944-9dd1-4ae1-8228-ab83b132b3d1::span:156:162	1
5e172944-9dd1-4ae1-8228-ab83b132b3d1::span:0:7	5e172944-9dd1-4ae1-8228-ab83b132b3d1::span:86:93	-1
5e172944-9dd1-4ae1-8228-ab83b132b3d1::span:13:19	5e172944-9dd1-4ae1-8228-ab83b132b3d1::span:156:162	-1
6d3d41ab-1182-4554-a145-1f6dbce1e1c3::span:164:171	6d3d41ab-1182-4554-a145-1f6dbce1e1c3::span:225:231	1
6d3d41ab-1182-4554-a145-1f6dbce1e1c3::span:164:171	6d3d41ab-1182-4554-a145-1f6dbce1e1c3::span:244:250	1
6d3d41ab-1182-4554-a145-1f6dbce1e1c3::span:225:231	6d3d41ab-1182-4554-a145-1f6dbce1e1c3::span:244:250	-1
5f273b6f-51f0-4f08-b99b-28cd480afc98::span:24:30	5f273b6f-51f0-4f08-b99b-28cd480afc98::span:94:101	1
5f273b6f-51f0-4f08-b99b-28cd480afc98::span:137:143	5f273b6f-51f0-4f08-b99b-28cd480afc98::span:94:101	1
5f273b6f-51f0-4f08-b99b-28cd480afc98::span:24:30	5f273b6f-51f0-4f08-b99b-28cd480afc98::span:137:143	-1
0a2f4b29-baa0-42ef-97bf-9c4b0e61b14e::span:0:7	0a2f4b29-baa0-42ef-97bf-9c4b0e61b14e::span:104:110	1
0a2f4b29-baa0-42ef-97bf-9c4b0e61b14e::span:0:7	0a2f4b29-baa0-42ef-97bf-9c4b0e61b14e::span:123:129	1
0a2f4b29-baa0-42ef-97bf-9c4b0e61b14e::span:104:110	0a2f4b29-baa0-42ef-97bf-9c4b0e61b14e::span:123:129	-1
9259c6ec-c634-4d70-99fe-4be693c5c23c::span:19:25	9259c6ec-c634-4d70-99fe-4be693c5c23c::span:46:53	1
9259c6ec-c634-4d70-99fe-4be693c5c23c::span:59:65	9259c6ec-c634-4d70-99fe-4be693c5c23c::span:46:53	1
9259c6ec-c634-4d70-99fe-4be693c5c23c::span:19:25	9259c6ec-c634-4d70-99fe-4be693c5c23c::span:59:65	-1
705185cd-e532-4628-ab26-4b33546fc6a4::span:4:7	705185cd-e532-4628-ab26-4b33546fc6a4::span:71:75	1
5c58ecc2-21bf-49cb-bd5e-c390c9f8ee9f::span:85:90	5c58ecc2-21bf-49cb-bd5e-c390c9f8ee9f::span:96:100	-1
b0a85b67-7051-4c8a-9411-2d1a90504a4c::span:0:4	b0a85b67-7051-4c8a-9411-2d1a90504a4c::span:61:69	-1
92ee57a0-303d-4b2c-bcea-b22cb862e89a::span:10:27	92ee57a0-303d-4b2c-bcea-b22cb862e89a::span:44:53	1
89b273a2-def2-409b-822f-3e0552c5bfd6::span:42:67	89b273a2-def2-409b-822f-3e0552c5bfd6::span:71:100	-1
1494e56b-1c9d-4a37-8c2a-c7dc5bf57c64::span:0:4	1494e56b-1c9d-4a37-8c2a-c7dc5bf57c64::span:54:57	-1
4d323896-a337-4fc5-9cb4-b8a117133057::span:0:4	4d323896-a337-4fc5-9cb4-b8a117133057::span:13:22	-1
4d323896-a337-4fc5-9cb4-b8a117133057::span:82:86	4d323896-a337-4fc5-9cb4-b8a117133057::span:13:22	-1
4d323896-a337-4fc5-9cb4-b8a117133057::span:0:4	4d323896-a337-4fc5-9cb4-b8a117133057::span:82:86	-1
bfe396e9-e3ac-4dfc-b7ed-16270e303e93::span:49:52	bfe396e9-e3ac-4dfc-b7ed-16270e303e93::span:55:68	-1
bfe396e9-e3ac-4dfc-b7ed-16270e303e93::span:49:52	bfe396e9-e3ac-4dfc-b7ed-16270e303e93::span:71:84	-1
bfe396e9-e3ac-4dfc-b7ed-16270e303e93::span:55:68	bfe396e9-e3ac-4dfc-b7ed-16270e303e93::span:71:84	-1
bfe396e9-e3ac-4dfc-b7ed-16270e303e93::span:55:68	bfe396e9-e3ac-4dfc-b7ed-16270e303e93::span:90:96	-1
bfe396e9-e3ac-4dfc-b7ed-16270e303e93::span:49:52	bfe396e9-e3ac-4dfc-b7ed-16270e303e93::span:90:96	-1
bfe396e9-e3ac-4dfc-b7ed-16270e303e93::span:71:84	bfe396e9-e3ac-4dfc-b7ed-16270e303e93::span:90:96	-1
0481048e-464c-49d8-ba5b-15b9fccc1649::span:80:86	0481048e-464c-49d8-ba5b-15b9fccc1649::span:130:143	-1
b227c18b-f997-4f6b-b53a-31c8bd69bbfe::span:0:2	b227c18b-f997-4f6b-b53a-31c8bd69bbfe::span:82:102	-1
b227c18b-f997-4f6b-b53a-31c8bd69bbfe::span:82:102	b227c18b-f997-4f6b-b53a-31c8bd69bbfe::span:109:132	-1
b227c18b-f997-4f6b-b53a-31c8bd69bbfe::span:82:102	b227c18b-f997-4f6b-b53a-31c8bd69bbfe::span:143:171	-1
b227c18b-f997-4f6b-b53a-31c8bd69bbfe::span:0:2	b227c18b-f997-4f6b-b53a-31c8bd69bbfe::span:109:132	-1
b227c18b-f997-4f6b-b53a-31c8bd69bbfe::span:0:2	b227c18b-f997-4f6b-b53a-31c8bd69bbfe::span:143:171	-1
b227c18b-f997-4f6b-b53a-31c8bd69bbfe::span:109:132	b227c18b-f997-4f6b-b53a-31c8bd69bbfe::span:143:171	-1
2a0a755f-8be2-450d-b9f6-9d7c0a43d614::span:54:59	2a0a755f-8be2-450d-b9f6-9d7c0a43d614::span:62:66	-1
2a0a755f-8be2-450d-b9f6-9d7c0a43d614::span:62:66	2a0a755f-8be2-450d-b9f6-9d7c0a43d614::span:69:72	-1
2a0a755f-8be2-450d-b9f6-9d7c0a43d614::span:54:59	2a0a755f-8be2-450d-b9f6-9d7c0a43d614::span:69:72	-1
5e0a881d-c60c-4b83-a9bc-0d2b6047d21f::span:0:5	5e0a881d-c60c-4b83-a9bc-0d2b6047d21f::span:22:29	-1
c5c64f79-8138-4193-b0cc-9513b6fe8b54::span:103:110	c5c64f79-8138-4193-b0cc-9513b6fe8b54::span:140:148	-1
c5c64f79-8138-4193-b0cc-9513b6fe8b54::span:103:110	c5c64f79-8138-4193-b0cc-9513b6fe8b54::span:132:137	-1
c5c64f79-8138-4193-b0cc-9513b6fe8b54::span:103:110	c5c64f79-8138-4193-b0cc-9513b6fe8b54::span:163:168	-1
c5c64f79-8138-4193-b0cc-9513b6fe8b54::span:132:137	c5c64f79-8138-4193-b0cc-9513b6fe8b54::span:163:168	-1
c5c64f79-8138-4193-b0cc-9513b6fe8b54::span:103:110	c5c64f79-8138-4193-b0cc-9513b6fe8b54::span:163:174	-1
72519360-8eb1-4333-8c9c-8652ed4eaaba::span:0:12	72519360-8eb1-4333-8c9c-8652ed4eaaba::span:16:19	-1
72305d1b-864a-4b8a-b61f-bfea82184fe4::span:40:57	72305d1b-864a-4b8a-b61f-bfea82184fe4::span:80:84	-1
